,Unnamed: 0,pred,pred_high,pred_low,dif4,sigma_dif4,dif4_high,dif4_low,dif4_median,match4,sigma_match4,match4_high,match4_low,match4_median,spectrum4,dif5,sigma_dif5,dif5_high,dif5_low,dif5_median,match5,sigma_match5,match5_high,match5_low,match5_median,spectrum5,dif6,sigma_dif6,dif6_high,dif6_low,dif6_median,match6,sigma_match6,match6_high,match6_low,match6_median,spectrum6,dif7,sigma_dif7,dif7_high,dif7_low,dif7_median,match7,sigma_match7,match7_high,match7_low,match7_median,spectrum7
1738,1738,1.643204276867014,1.5237570065030257,1.7567774299502377,2004.492249000827,0.11823671461378345,2004.3786698313024,2004.6116902779493,2004.4931810283344,1.643198283625238,0.11823671461378732,1.523757006503026,1.7567774531501756,1.6422662561180426,2006.1354472844525,1917.6748926491625,0.1182367146137842,1917.5613134796367,1917.7943339262838,1917.6758246766688,1.643198283625238,0.11823671461378732,1.523757006503026,1.7567774531501756,1.6422662561180426,1919.3180909327868,1821.5895752134772,0.11823671461378532,1821.4759960439526,1821.7090164905999,1821.5905072409848,1.643198283625238,0.11823671461378732,1.523757006503026,1.7567774531501756,1.6422662561180426,1823.2327734971027,1900.7064480809781,0.1182367146137852,1900.5928689114533,1900.8258893581005,1900.707380108485,1.643198283625238,0.11823671461378732,1.523757006503026,1.7567774531501756,1.6422662561180426,1902.3496463646036
1739,1739,1.643216151159154,1.5237570065030257,1.75677764954743,2022.3217221054413,0.1182671922186078,2022.20815480893,2022.4411752593664,2022.3226669048508,1.6432101604277152,0.11826719221861197,1.523757006503026,1.7567774569393269,1.642265361018463,2023.964932265869,1889.3845213731972,0.11826719221860918,1889.2709540766848,1889.5039745271213,1889.385466172606,1.6432101604277152,0.11826719221861197,1.523757006503026,1.7567774569393269,1.642265361018463,1891.0277315336245,1820.8046433814209,0.1182671922186099,1820.6910760849094,1820.9240965353454,1820.8055881808305,1.6432101604277152,0.11826719221861197,1.523757006503026,1.7567774569393269,1.642265361018463,1822.4478535418486,1939.8036717103,0.11826719221860962,1939.690104413788,1939.9231248642245,1939.804616509709,1.6432101604277152,0.11826719221861197,1.523757006503026,1.7567774569393269,1.642265361018463,1941.4468818707282
1740,1740,1.6432280062262814,1.5237570065030257,1.7567777593460367,2036.974353368427,0.1182977205746642,2036.8607979430349,2037.0938183927703,2036.9753109537946,1.6432220308461232,0.1182977205746685,1.523757006503026,1.7567774562382186,1.6422644454790716,2038.6175753992727,1864.9589669042289,0.11829772057466598,1864.845411478836,1865.0784319285715,1864.9599244895956,1.6432220308461232,0.1182977205746685,1.523757006503026,1.7567774562382186,1.6422644454790716,1866.6021889350745,1815.276671427304,0.11829772057466638,1815.1631160019117,1815.3961364516467,1815.2776290126708,1.6432220308461232,0.1182977205746685,1.523757006503026,1.7567774562382186,1.6422644454790716,1816.9198934581493,1988.2848314639086,0.1182977205746659,1988.171276038516,1988.4042964882517,1988.2857890492755,1.6432220308461232,0.1182977205746685,1.523757006503026,1.7567774562382186,1.6422644454790716,1989.9280534947547
1741,1741,1.6432398532881618,1.5237570065030257,1.7567777593460363,2045.4348425198275,0.11832830226685614,2045.3212989670653,2045.554319409456,2045.4358129099985,1.6432338961315096,0.11832830226686035,1.523757006503026,1.7567774488941819,1.6422635059610518,2047.0780764159595,1845.965481547925,0.11832830226685813,1845.851937995162,1846.084958437553,1845.9664519380954,1.6432338961315096,0.11832830226686035,1.523757006503026,1.7567774488941819,1.6422635059610518,1847.608715444056,1803.6545480599232,0.11832830226685832,1803.54100450716,1803.7740249495512,1803.655518450093,1.6432338961315096,0.11832830226686035,1.523757006503026,1.7567774488941819,1.6422635059610518,1805.2977819560545,2042.7844237072134,0.1183283022668575,2042.6708801544503,2042.903900596842,2042.7853940973841,1.6432338961315096,0.11832830226686035,1.523757006503026,1.7567774488941819,1.6422635059610518,2044.4276576033446
1742,1742,1.6432517096767465,1.5237570065030257,1.7567777593460363,2045.5055111038487,0.11835894475051813,2045.39197943014,2045.6249998571116,2045.506494321065,1.6432457597656331,0.11835894475052205,1.523757006503026,1.756777433474413,1.6422625425492694,2047.1487568636146,1833.2060898751126,0.11835894475052007,1833.092558201404,1833.3255786283746,1833.2070730923288,1.6432457597656331,0.11835894475052205,1.523757006503026,1.756777433474413,1.6422625425492694,1834.849335634878,1786.2337125708198,0.11835894475052013,1786.120180897111,1786.353201324082,1786.2346957880359,1.6432457597656331,0.11835894475052205,1.523757006503026,1.756777433474413,1.6422625425492694,1787.8769583305852,2099.4799262569313,0.11835894475051885,2099.3663945832222,2099.5994150101933,2099.4809094741468,1.6432457597656331,0.11835894475052205,1.523757006503026,1.756777433474413,1.6422625425492694,2101.1231720166957
1743,1743,1.6432635505800155,1.5237570065030257,1.7567775397488303,2036.580522140713,0.11838965647130585,2036.4670023569918,2036.700022760887,2036.581517423966,1.6432576266765502,0.1183896564713093,1.523757006503026,1.756777410397422,1.6422623434235626,2038.2237797673895,1826.7528447765853,0.11838965647130766,1826.6393249928644,1826.8723453967584,1826.753840059838,1.6432576266765502,0.1183896564713093,1.523757006503026,1.756777410397422,1.6422623434235626,1828.3961024032615,1764.718587128593,0.1183896564713076,1764.6050673448722,1764.8380877487664,1764.7195824118453,1.6432576266765502,0.1183896564713093,1.523757006503026,1.756777410397422,1.6422623434235626,1766.3618447552694,2154.7311430747072,0.11838965647130577,2154.617623290985,2154.85064369488,2154.7321383579592,1.6432576266765502,0.1183896564713093,1.523757006503026,1.756777410397422,1.6422623434235626,2156.374400701383
1744,1744,1.6432753911999551,1.5237570065030257,1.7567766613602802,2018.8239898668246,0.11842044326190672,2018.710481987559,2018.9435023619671,2018.824993799068,1.6432695016453869,0.11842044326190967,1.523757006503026,1.7567773809114982,1.6422655694024475,2020.4672593684704,1826.9621343748859,0.1184204432619082,1826.8486264956196,1827.0816468700282,1826.9631383071287,1.6432695016453869,0.11842044326190967,1.523757006503026,1.7567773809114982,1.6422655694024475,1828.605403876531,1740.7343816126786,0.11842044326190818,1740.6208737334118,1740.8538941078205,1740.735385544921,1.6432695016453869,0.11842044326190967,1.523757006503026,1.7567773809114982,1.6422655694024475,1742.377651114323,2205.177412270017,0.11842044326190565,2205.063904390751,2205.2969247651595,2205.17841620226,1.6432695016453869,0.11842044326190967,1.523757006503026,1.7567773809114982,1.6422655694024475,2206.820681771662
1745,1745,1.643287248891387,1.5237570065030257,1.7567775397488303,1993.0974708249805,0.11845130761675698,1992.983974867959,1993.2169952071629,1993.098475367384,1.643281388685036,0.11845130761675934,1.523757006503026,1.7567773457069766,1.6422768462819155,1994.7407522136662,1834.405149151928,0.11845130761675805,1834.2916531949054,1834.5246735341088,1834.4061536943304,1.643281388685036,0.11845130761675934,1.523757006503026,1.7567773457069766,1.6422768462819155,1836.048430540612,1715.624798077854,0.11845130761675812,1715.5113021208317,1715.7443224600354,1715.6258026202563,1.643281388685036,0.11845130761675934,1.523757006503026,1.7567773457069766,1.6422768462819155,1717.2680794665384,2248.048515755573,0.11845130761675475,2247.9350197985505,2248.1680401377553,2248.0495202979755,1.643281388685036,0.11845130761675934,1.523757006503026,1.7567773457069766,1.6422768462819155,2249.6917971442576
1746,1746,1.643299069984248,1.5237570065030257,1.7567769907559352,1960.7753171553366,0.11848224850550836,1960.6618331411805,1960.8948534395188,1960.7763081849619,1.6432932906857936,0.1184822485055102,1.523757006503026,1.7567773048414317,1.6423022610599611,1962.418610446022,1848.8943739475,0.11848224850550887,1848.780889933344,1849.013910231682,1848.8953649771247,1.6432932906857936,0.1184822485055102,1.523757006503026,1.7567773048414317,1.6423022610599611,1850.5376672381851,1690.816735818296,0.11848224850550915,1690.70325180414,1690.936272102478,1690.8177268479212,1.6432932906857936,0.1184822485055102,1.523757006503026,1.7567773048414317,1.6423022610599611,1692.4600291089816,2282.078195668065,0.11848224850550493,2281.964711653909,2282.1977319522466,2282.0791866976897,1.6432932906857936,0.1184822485055102,1.523757006503026,1.7567773048414317,1.6423022610599611,2283.72148895875
1747,1747,1.643310908001638,1.5237570065030257,1.7567772103530723,1923.5731585606338,0.11851326149865328,1923.4596865089482,1923.6927067633096,1923.57411506267,1.6433052091783067,0.11851326149865468,1.523757006503026,1.7567772608645875,1.6423487071427612,1925.2164637698127,1869.018487656518,0.11851326149865325,1868.9050156048309,1869.1380358591925,1869.019444158553,1.6433052091783067,0.11851326149865468,1.523757006503026,1.7567772608645875,1.6423487071427612,1870.661792865696,1667.9439644453248,0.11851326149865382,1667.830492393638,1668.0635126479995,1667.9449209473598,1.6433052091783067,0.11851326149865468,1.523757006503026,1.7567772608645875,1.6423487071427612,1669.5872696545025,2308.2809577414537,0.11851326149864876,2308.167485689768,2308.4005059441297,2308.281914243489,1.6433052091783067,0.11851326149865468,1.523757006503026,1.7567772608645875,1.6423487071427612,2309.9242629506325
1748,1748,1.6433227506280959,1.5237570065030257,1.7567771005545003,1885.2498856098186,0.1185443391186604,1885.1364255328947,1885.369445747438,1885.2507796111881,1.6433171441222711,0.11854433911866145,1.523757006503026,1.7567772210469401,1.6424231427535407,1886.893202753941,1891.9152810133398,0.1185443391186598,1891.8018209364152,1892.0348411509588,1891.916175014708,1.6433171441222711,0.11854433911866145,1.523757006503026,1.7567772210469401,1.6424231427535407,1893.5585981574616,1649.0926480797689,0.11854433911866072,1648.9791880028442,1649.2122082173887,1649.093542081138,1.6433171441222711,0.11854433911866145,1.523757006503026,1.7567772210469401,1.6424231427535407,1650.7359652238913,2328.8109219096673,0.1185443391186549,2328.697461832742,2328.930482047286,2328.8118159110354,1.6433171441222711,0.11854433911866145,1.523757006503026,1.7567772210469401,1.6424231427535407,2330.454239053789
1749,1749,1.6433349081779458,1.5237570065030257,1.7567774170327566,1850.8027282429268,0.11857547157041007,1850.6892801450683,1850.9223003301474,1850.803525500188,1.6433290937233047,0.11857547157041096,1.523757006503026,1.7567771915820405,1.642531836462665,1852.4460573366505,1913.7872310660775,0.11857547157040906,1913.6737829682188,1913.9068031532981,1913.7880283233387,1.6433290937233047,0.11857547157041096,1.523757006503026,1.7567771915820405,1.642531836462665,1915.4305601598007,1636.6278058577998,0.1185754715704103,1636.5143577599406,1636.7473779450195,1636.6286031150605,1.6433290937233047,0.11857547157041096,1.523757006503026,1.7567771915820405,1.642531836462665,1638.2711349515228,2345.187204203357,0.1185754715704039,2345.073756105499,2345.306776290578,2345.1880014606186,1.6433290937233047,0.11857547157041096,1.523757006503026,1.7567771915820405,1.642531836462665,2346.830533297081
1750,1750,1.643347205015477,1.5237570065030257,1.7567773201516519,1824.4372424447301,0.11860664772034946,1824.3238063275905,1824.556826492993,1824.4379049380589,1.6433410547661105,0.1186066477203503,1.523757006503026,1.7567771719054854,1.6426785614372632,1826.0805834994958,1931.8131426695554,0.11860664772034812,1931.699706552416,1931.932726717818,1931.813805162884,1.6433410547661105,0.1186066477203503,1.523757006503026,1.7567771719054854,1.6426785614372632,1933.456483724321,1631.8963172096073,0.11860664772034968,1631.782881092468,1632.0159012578704,1631.8969797029365,1.6433410547661105,0.1186066477203503,1.523757006503026,1.7567771719054854,1.6426785614372632,1633.5396582643734,2357.907261716276,0.11860664772034292,2357.793825599136,2358.026845764539,2357.907924209604,1.6433410547661105,0.1186066477203503,1.523757006503026,1.7567771719054854,1.6426785614372632,2359.5506027710417
1751,1751,1.6433591683899362,1.5237570065030257,1.7567773201516517,1809.1733128250007,0.1186378563597498,1809.0598886917173,1809.292908841536,1809.1738028340085,1.6433530230384097,0.1186378563597508,1.523757006503026,1.7567771563216548,1.6428630140307925,1810.8166658480388,1944.982806544532,0.1186378563597483,1944.8693824112486,1945.1024025610675,1944.9832965535395,1.6433530230384097,0.1186378563597508,1.523757006503026,1.7567771563216548,1.6428630140307925,1946.6261595675699,1635.172478401124,0.11863785635975012,1635.0590542678408,1635.2920744176597,1635.1729684101315,1.6433530230384097,0.1186378563597508,1.523757006503026,1.7567771563216548,1.6428630140307925,1636.8158314241625,2365.74313451754,0.11863785635974322,2365.629710384257,2365.862730534076,2365.743624526548,1.6433530230384097,0.1186378563597508,1.523757006503026,1.7567771563216548,1.6428630140307925,2367.3864875405784
1752,1752,1.6433711090794485,1.5237570065030257,1.756776990755935,1806.4932338490166,0.11866908768293828,1806.37982170228,1806.6128418363471,1806.4935180410653,1.6433649938329853,0.11866908768293954,1.523757006503026,1.7567771405701087,1.6430808017845555,1808.13659884285,1954.0590084737776,0.1186690876829368,1953.94559632704,1954.1786164611076,1954.0592926658262,1.6433649938329853,0.11866908768293954,1.523757006503026,1.7567771405701087,1.6430808017845555,1955.7023734676104,1645.758630586989,0.1186690876829388,1645.6452184402524,1645.878238574319,1645.7589147790382,1.6433649938329853,0.11866908768293954,1.523757006503026,1.7567771405701087,1.6430808017845555,1647.4019955808221,2366.0155319216533,0.118669087682932,2365.902119774916,2366.1351399089835,2366.015816113701,1.6433649938329853,0.11866908768293954,1.523757006503026,1.7567771405701087,1.6430808017845555,2367.6588969154864
1753,1753,1.6433830468583492,1.5237570065030257,1.7567765515617424,1816.5630116436066,0.1187003342091263,1816.4496114834647,1816.6826315995625,1816.563064686061,1.6433769624587542,0.11870033420912796,1.523757006503026,1.7567771226003883,1.6433239200045369,1818.2063886060653,1961.0886985601114,0.118700334209125,1960.9752983999688,1961.2083185160668,1961.088751602565,1.6433769624587542,0.11870033420912796,1.523757006503026,1.7567771226003883,1.6433239200045369,1962.7320755225696,1662.0699730406466,0.11870033420912712,1661.9565728805053,1662.1895929966024,1662.0700260831009,1.6433769624587542,0.11870033420912796,1.523757006503026,1.7567771226003883,1.6433239200045369,1663.7133500031055,2356.723793920978,0.1187003342091206,2356.6103937608364,2356.843413876934,2356.723846963432,1.6433769624587542,0.11870033420912796,1.523757006503026,1.7567771226003883,1.6433239200045369,2358.3671708834368
1754,1754,1.6433949845291125,1.5237570065030257,1.7567767711588251,1838.7078084822992,0.11873159162184095,1838.5944203065744,1838.8274404003605,1838.7076157870833,1.643388924564253,0.11873159162184313,1.523757006503026,1.7567771002892938,1.6435816197800135,1840.3511974068633,1967.2110588122346,0.11873159162183987,1967.097670636509,1967.3306907302954,1967.2108661170184,1.643388924564253,0.11873159162184313,1.523757006503026,1.7567771002892938,1.6435816197800135,1968.8544477367984,1682.6085764509353,0.11873159162184214,1682.4951882752111,1682.7282083689972,1682.6083837557205,1.643388924564253,0.11873159162184313,1.523757006503026,1.7567771002892938,1.6435816197800135,1684.2519653755005,2338.1469206295324,0.11873159162183605,2338.0335324538073,2338.266552547594,2338.146727934317,1.643388924564253,0.11873159162184313,1.523757006503026,1.7567771002892938,1.6435816197800135,2339.790309554097
1755,1755,1.6434069134264528,1.5237570065030257,1.7567775397488303,1872.119865713468,0.11876285932753496,1872.0064895137573,1872.2395095836216,1872.1194250180624,1.6434008766570307,0.11876285932753775,1.523757006503026,1.7567770763676926,1.6438415720626265,1873.7632665901249,1973.1656549561355,0.11876285932753425,1973.0522787564248,1973.2852988262894,1973.16521426073,1.6434008766570307,0.11876285932753775,1.523757006503026,1.7567770763676926,1.6438415720626265,1974.8090558327924,1706.340669769918,0.11876285932753675,1706.2272935702076,1706.4603136400726,1706.340229074513,1.6434008766570307,0.11876285932753775,1.523757006503026,1.7567770763676926,1.6438415720626265,1707.9840706465757,2312.633793740797,0.11876285932753106,2312.5204175410863,2312.7534376109506,2312.633353045391,1.6434008766570307,0.11876285932753775,1.523757006503026,1.7567770763676926,1.6438415720626265,2314.277194617453
1756,1756,1.6434188326339634,1.5237570065030257,1.7567777593460363,1915.2848647064193,0.11879414025753862,1915.1715004694952,1915.40452051642,1915.2841863187732,1.6434128165036728,0.11879414025754212,1.523757006503026,1.756777053427862,1.6440912041493632,1916.9282775229226,1981.190648104828,0.11879414025753825,1981.0772838679031,1981.310303914828,1981.1899697171814,1.6434128165036728,0.11879414025754212,1.523757006503026,1.756777053427862,1.6440912041493632,1982.8340609213308,1732.2351836257735,0.11879414025754112,1732.1218193888494,1732.3548394357745,1732.2345052381283,1.6434128165036728,0.11879414025754212,1.523757006503026,1.756777053427862,1.6440912041493632,1733.8785964422775,2282.989421481744,0.11879414025753565,2282.8760572448195,2283.109077291745,2282.988743094098,1.6434128165036728,0.11879414025754212,1.523757006503026,1.756777053427862,1.6440912041493632,2284.6328342982474
1757,1757,1.6434307240085242,1.5237570065030257,1.7567773201516519,1965.9085066700784,0.1188254405161919,1965.7951543819845,1966.028174406932,1965.907612347937,1.6434247433566664,0.11882544051619626,1.523757006503026,1.7567770314507658,1.6443190654981388,1967.5519314134347,1994.6857776529919,0.1188254405161919,1994.572425364897,1994.8054453898446,1994.68488333085,1.6434247433566664,0.11882544051619626,1.523757006503026,1.7567770314507658,1.6443190654981388,1996.329202396348,1758.7503562433726,0.11882544051619535,1758.637003955279,1758.8700239802265,1758.7494619212314,1.6434247433566664,0.11882544051619626,1.523757006503026,1.7567770314507658,1.6443190654981388,1760.3937809867298,2250.786061145148,0.11882544051618993,2250.672708857054,2250.9057288820018,2250.785166823007,1.6434247433566664,0.11882544051619626,1.523757006503026,1.7567770314507658,1.6443190654981388,2252.429485888505
1758,1758,1.6434426613645106,1.5237570065030257,1.7567764417632117,2021.2552500089573,0.11885676889985335,2021.141909655098,2021.3749296604735,2021.25417060192,1.6434366580195494,0.1188567688998586,1.523757006503026,1.7567770118786192,1.6445160650571031,2022.8986866669766,2016.295061322096,0.1188567688998537,2016.1817209682363,2016.414740973612,2016.2939819150574,1.6434366580195494,0.1188567688998586,1.523757006503026,1.7567770118786192,1.6445160650571031,2017.9384979801148,1785.4842741432822,0.11885676889985786,1785.3709337894236,1785.6039537947988,1785.4831947362452,1.6434366580195494,0.1188567688998586,1.523757006503026,1.7567770118786192,1.6445160650571031,1787.1277108013019,2216.8845548186328,0.11885676889985235,2216.771214464774,2217.0042344701496,2216.883475411596,1.6434366580195494,0.1188567688998586,1.523757006503026,1.7567770118786192,1.6445160650571031,2218.5279914766525
1759,1759,1.6434545385488948,1.5237570065030257,1.7567762221661698,2077.3743540525634,0.11888813600107145,2077.261025618428,2077.494045608758,2077.37312616089,1.643448562697761,0.1188881360010776,1.523757006503026,1.7567769968323663,1.6446764543709915,2079.0178026152607,2046.5021993380474,0.118888136001072,2046.3888709039124,2046.621890894242,2046.5009714463738,1.643448562697761,0.1188881360010776,1.523757006503026,1.7567769968323663,1.6446764543709915,2048.1456479007447,1813.3054888410668,0.11888813600107692,1813.1921604069328,1813.4251803972625,1813.304260949394,1.643448562697761,0.1188881360010776,1.523757006503026,1.7567769968323663,1.6446764543709915,1814.9489374037653,2182.853883433402,0.1188881360010714,2182.7405549992677,2182.9735749895967,2182.8526555417293,1.643448562697761,0.1188881360010776,1.523757006503026,1.7567769968323663,1.6446764543709915,2184.4973319961
1760,1760,1.643466464656214,1.5237570065030257,1.7567772103530723,2130.7217918615784,0.11891955021534477,2130.608475332173,2130.8414953149027,2130.7204538697697,1.6434604598274019,0.11891955021535175,1.523757006503026,1.7567769892318017,1.6447984516353134,2132.3652523214055,2083.755535247593,0.1189195502153454,2083.642218718188,2083.8752387009167,2083.7541972557847,1.6434604598274019,0.11891955021535175,1.523757006503026,1.7567769892318017,1.6447984516353134,2085.39899570742,1843.2863723375563,0.11891955021535106,1843.173055808152,1843.4060757908803,1843.2850343457485,1.6434604598274019,0.11891955021535175,1.523757006503026,1.7567769892318017,1.6447984516353134,1844.929832797384,2150.987674610782,0.11891955021534555,2150.874358081378,2151.1073780641073,2150.9863366189747,1.6434604598274019,0.11891955021535175,1.523757006503026,1.7567769892318017,1.6447984516353134,2152.6311350706096
1761,1761,1.6434783435034184,1.5237570065030257,1.7567769907559352,2179.195634328505,0.11895101447860044,2179.0823296887797,2179.3153496725267,2179.19422224361,1.6434723505247044,0.11895101447860815,1.523757006503026,1.7567769902505157,1.64488443541996,2180.83910667903,2126.0035181370495,0.11895101447860094,2125.8902134973227,2126.1232334810697,2126.002106052153,1.6434723505247044,0.11895101447860815,1.523757006503026,1.7567769902505157,1.64488443541996,2127.646990487573,1875.6466955315711,0.11895101447860727,1875.5333908918453,1875.766410875593,1875.645283446676,1.6434723505247044,0.11895101447860815,1.523757006503026,1.7567769902505157,1.64488443541996,1877.2901678820965,2123.2391468711094,0.11895101447860193,2123.1258422313845,2123.3588622151315,2123.237734786215,1.6434723505247044,0.11895101447860815,1.523757006503026,1.7567769902505157,1.64488443541996,2124.8826192216347
1762,1762,1.6434901986267725,1.5237570065030257,1.7567768809573765,2220.393057305201,0.1189825289970928,2220.2797645447736,2220.5127845336647,2220.391601635684,1.6434842349669347,0.11898252899710104,1.523757006503026,1.756776995394504,1.6449399044838908,2222.0365415401675,2171.2907954869347,0.11898252899709295,2171.177502726506,2171.4105227153977,2171.2893398174174,1.6434842349669347,0.11898252899710104,1.523757006503026,1.756776995394504,1.6449399044838908,2172.934279721901,1909.6391848398766,0.11898252899709985,1909.5258920794488,1909.7589120683408,1909.6377291703602,1.6434842349669347,0.11898252899710104,1.523757006503026,1.756776995394504,1.6449399044838908,1911.282669074844,2100.57792520525,0.1189825289970948,2100.4646324448227,2100.697652433714,2100.5764695357334,1.6434842349669347,0.11898252899710104,1.523757006503026,1.756776995394504,1.6449399044838908,2102.221409440217
1763,1763,1.643502078481395,1.5237570065030257,1.7567774299502377,2252.8415658419044,0.11901409385509056,2252.728284954141,2252.961304948613,2252.840090242001,1.6434961132120742,0.11901409385509935,1.523757006503026,1.7567770009751835,1.6449717131157024,2254.485061955116,2216.0506674856606,0.1190140938550904,2215.937386597897,2216.170406592369,2216.0491918857565,1.6434961132120742,0.11901409385509935,1.523757006503026,1.7567770009751835,1.6449717131157024,2217.694163598872,1945.3829709083172,0.11901409385509752,1945.269690020555,1945.5027100150267,1945.3814953084134,1.6434961132120742,0.11901409385509935,1.523757006503026,1.7567770009751835,1.6449717131157024,1947.0264670215295,2083.3743230198825,0.11901409385509308,2083.26104213212,2083.4940621265923,2083.3728474199797,1.6434961132120742,0.11901409385509935,1.523757006503026,1.7567770009751835,1.6449717131157024,2085.017819133095
1764,1764,1.6435139579553095,1.5237570065030257,1.7567767711588251,2276.7821768938234,0.11904570913693582,2276.66890786993,2276.901927872633,2276.780697933794,1.6435079853127668,0.11904570913694495,1.523757006503026,1.756777009205839,1.644986945342256,2278.425684879136,2255.181840023021,0.11904570913693525,2255.068570999128,2255.3015910018303,2255.180361062991,1.6435079853127668,0.11904570913694495,1.523757006503026,1.756777009205839,1.644986945342256,2256.825348008333,1983.5261527527475,0.11904570913694232,1983.4128837288545,1983.6459037315567,1983.5246737927175,1.6435079853127668,0.11904570913694495,1.523757006503026,1.756777009205839,1.644986945342256,1985.1696607380602,2071.956021757811,0.11904570913693865,2071.842752733918,2072.0757727366213,2071.954542797782,1.6435079853127668,0.11904570913694495,1.523757006503026,1.756777009205839,1.644986945342256,2073.599529743124
1765,1765,1.6435258129656918,1.5237570065030257,1.7567768809573765,2293.2064815032904,0.11907737489233565,2293.0932243331995,2293.3262443480826,2293.2050092073127,1.6435198512959612,0.11907737489234507,1.523757006503026,1.7567770213863565,1.644992147273434,2294.850001354585,2284.286740603511,0.11907737489233472,2284.17348343342,2284.4065034483037,2284.2852683075325,1.6435198512959612,0.11907737489234507,1.523757006503026,1.7567770213863565,1.644992147273434,2285.930260454806,2022.7625227749,0.1190773748923414,2022.6492656048092,2022.882285619693,2022.7610504789227,1.6435198512959612,0.11907737489234507,1.523757006503026,1.7567770213863565,1.644992147273434,2024.406042626196,2065.524182190535,0.11907737489233867,2065.410925020445,2065.643945035328,2065.522709894558,1.6435198512959612,0.11907737489234507,1.523757006503026,1.7567770213863565,1.644992147273434,2067.1677020418315
1766,1766,1.6435376672069475,1.5237570065030257,1.7567769907559352,2302.3513038773863,0.11910909101521645,2302.238058312749,2302.4710785819816,2302.3498429757283,1.6435317110986432,0.11910909101522595,1.523757006503026,1.7567772757357079,1.6449926127562984,2303.9948355884844,2300.448948973651,0.11910909101521527,2300.335703409013,2300.568723678246,2300.447488071993,1.6435317110986432,0.11910909101522595,1.523757006503026,1.7567772757357079,1.6449926127562984,2302.0924806847493,2060.3952553452577,0.1191090910152212,2060.2820097806207,2060.515030049853,2060.3937944435997,1.6435317110986432,0.11910909101522595,1.523757006503026,1.7567772757357079,1.6449926127562984,2062.0387870563563,2060.700564811742,0.11910909101521952,2060.587319247105,2060.8203395163378,2060.6991039100844,1.6435317110986432,0.11910909101522595,1.523757006503026,1.7567772757357079,1.6449926127562984,2062.344096522841
1767,1767,1.6435495219827898,1.5237570065030257,1.7567773201516517,2303.347313881201,0.11914085730997473,2303.234079128785,2303.4671004393663,2303.345865642459,1.6435435646674788,0.11914085730998415,1.523757006503026,1.7567783170828042,1.6449918034096798,2304.9908574458677,2302.871253197029,0.1191408573099734,2302.7580184446124,2302.991039755193,2302.8698049582863,1.6435435646674788,0.11914085730998415,1.523757006503026,1.7567783170828042,1.6449918034096798,2304.5147967616954,2093.227840667444,0.1191408573099784,2093.1146059150283,2093.3476272256084,2093.2263924287013,1.6435435646674788,0.11914085730998415,1.523757006503026,1.7567783170828042,1.6449918034096798,2094.8713842321117,2052.895738879873,0.11914085730997767,2052.7825041274577,2053.015525438038,2052.894290641131,1.6435435646674788,0.11914085730998415,1.523757006503026,1.7567783170828042,1.6449918034096798,2054.5392824445407
1768,1768,1.6435613688504571,1.5237570065030257,1.75677764954743,2295.4006233715577,0.11917267352541185,2295.287398083383,2295.5204217770456,2295.399187809898,1.6435554119913183,0.11917267352542107,1.523757006503026,1.7567807001655982,1.6449909736495956,2297.044178783548,2292.85980562786,0.1191726735254105,2292.746580339685,2292.979604033349,2292.8583700662016,1.6435554119913183,0.11917267352542107,1.523757006503026,1.7567807001655982,1.6449909736495956,2294.503361039851,2118.1333669708897,0.11917267352541434,2118.0201416827167,2118.253165376379,2118.1319314092325,1.6435554119913183,0.11917267352542107,1.523757006503026,1.7567807001655982,1.6449909736495956,2119.7769223828823,2039.001276438287,0.11917267352541455,2038.8880511501127,2039.121074843776,2038.9998408766287,1.6435554119913183,0.11917267352542107,1.523757006503026,1.7567807001655982,1.6449909736495956,2040.6448318502787
1769,1769,1.6435732266930363,1.5237570065030257,1.7567772103530723,2278.151868880387,0.11920453941688156,2278.038651296001,2278.271679126953,2278.1504459672697,1.643567253069022,0.11920453941689038,1.523757006503026,1.7567848374552713,1.644990166186344,2279.795436133456,2272.6826810078505,0.11920453941688025,2272.569463423464,2272.802491254417,2272.681258094733,1.643567253069022,0.11920453941689038,1.523757006503026,1.7567848374552713,1.644990166186344,2274.3262482609193,2133.1252363986705,0.11920453941688294,2133.012018814284,2133.2450466452365,2133.1238134855535,1.643567253069022,0.11920453941689038,1.523757006503026,1.7567848374552713,1.644990166186344,2134.76880365174,2018.9873174332834,0.1192045394168839,2018.8740998488975,2019.1071276798496,2018.985894520166,1.643567253069022,0.11920453941689038,1.523757006503026,1.7567848374552713,1.644990166186344,2020.6308846863528
1770,1770,1.6435850553711555,1.5237570065030257,1.7567758927706594,2252.6229150447984,0.11923645479404227,2252.5097031807563,2252.7427371262065,2252.6215047532237,1.643579087911649,0.11923645479405055,1.523757006503026,1.7567909519535347,1.6449893794860715,2254.2664941327102,2245.5314157187195,0.11923645479404113,2245.418203854678,2245.651237800128,2245.5300054271447,1.643579087911649,0.11923645479405055,1.523757006503026,1.7567909519535347,1.6449893794860715,2247.174994806631,2136.577163475054,0.11923645479404273,2136.463951611013,2136.696985556463,2136.5757531834797,1.643579087911649,0.11923645479405055,1.523757006503026,1.7567909519535347,1.6449893794860715,2138.220742562966,1995.6492358950784,0.1192364547940442,1995.536024031037,1995.769057976488,1995.6478256035045,1.643579087911649,0.11923645479405055,1.523757006503026,1.7567909519535347,1.6449893794860715,1997.2928149829904
