,pred,pred_high,pred_low,dif14,sigma_dif14,dif14_high,dif14_low,dif14_median,match14,sigma_match14,match14_high,match14_low,match14_median,spectrum14
247,2.6070969949642353,1.6716001823115838,2.5962270224933097,2618.0759900683543,4.7811625196902705,2618.0957094801165,2619.0299527481047,2618.905198982078,2.6266521435652033,4.7811625196902705,1.672689463814102,2.6069327318018853,1.7974432298405099,2620.702642211919
248,2.5698678002965543,1.6696978336631212,2.575498433951501,2567.3402907941895,4.54304735474122,2567.343133011378,2568.2584155167215,2568.134613543996,2.5888389495718425,4.543047354741221,1.6707142270377955,2.5859967323813833,1.794516199763922,2569.9291297437594
249,2.534068090837919,1.6680933958451931,2.555333443266897,2541.544803555266,4.314478098973981,2541.531591461493,2542.428217400559,2542.305827253035,2.552356989911984,4.314478098973986,1.6689431446179284,2.5655690836836547,1.791333292141375,2544.097160545177
250,2.499654047495093,1.6665349765219395,2.535713022894268,2573.393679532183,4.09571631984741,2573.365507578811,2574.2437013376793,2574.123171917174,2.5172381737089693,4.0957163198474165,1.6672163682127206,2.5454101270808995,1.7877457887179942,2575.9109177058917
251,2.4665830921403473,1.6642227212175509,2.5147295895072936,2655.72590455703,3.886804753315352,2655.685209961757,2656.544092792505,2656.425263304212,2.4834843942143903,3.8868047533153534,1.665296158739688,2.5241789894873237,1.784125647032936,2658.209388951245
252,2.434816178999652,1.6620659504921351,2.487566894542005,2745.5782753691396,3.6876922392543117,2745.5289268443526,2746.3661375028387,2746.2484499428674,2.4510883092901525,3.6876922392543086,1.6632261755935267,2.5004368340794434,1.7809137355644946,2748.0293636784318
253,2.404557693105001,1.6603458931001227,2.461435664903788,2790.216375169865,3.498420143975815,2790.160646122882,2790.9751622429435,2790.8582293143736,2.4200606204615434,3.498420143975812,1.661273547384889,2.4757896674461963,1.7782064759551928,2792.636435790328
254,2.375494785751528,1.6586784657319942,2.443595831085677,2738.4632206901615,3.3184704414363027,2738.399567818225,2739.193882718836,2739.077800019299,2.390319611967935,3.3184704414363027,1.65965758329495,2.45397248390549,1.7757402828318838,2740.8535403021306
255,2.34735916349666,1.6580105606918327,2.4280056415229705,2638.8824881270652,3.1468905958301407,2638.8080377361193,2639.58570029857,2639.4709073042204,2.3617122563541306,3.1468905958301434,1.6585000848505398,2.4361626473011255,1.77329307920012,2641.2442003834203
256,2.3203605741344675,1.6574688602761762,2.412784620279522,2596.6160728266123,2.9832100697738198,2596.5297463238194,2597.2924989426833,2597.1791887584695,2.334169065607445,2.9832100697738193,1.6577429495371168,2.420495568401035,1.7710531337509867,2598.95024189222
257,2.2944623208840755,1.6568243932445181,2.3979212032927744,2616.8849661022114,2.8274756587962195,2616.7872247637483,2617.5357338545837,2617.4236278518415,2.307708953071477,2.8274756587962147,1.6569412006991964,2.4054502915351934,1.769047203441911,2619.1926750552834
258,2.2696165019936885,1.6547962158860243,2.3834048285330485,2656.051591062649,2.6797353286841594,2655.9431691836844,2656.6783694079422,2656.567073917556,2.282351422095654,2.679735328684154,1.655573076802725,2.3907733010607144,1.7668685671889677,2658.3339424847454
259,2.2459759790654004,1.652435152638431,2.369339442372712,2693.6804478824697,2.53990828579778,2693.56206418952,2694.2849646554887,2694.1741554245,2.2580953113540914,2.5399082857977797,1.6535785383354669,2.376479004304234,1.7643877693243752,2695.938543193824
260,2.223294256991525,1.650138184828808,2.3555963778860614,2701.508191181356,2.4075102010260623,2701.3806465496714,2702.0917032507923,2701.981263256912,2.2348689455581257,2.407510201026065,1.651356876122224,2.362413577243051,1.7617968700031625,2703.7430601269148
261,2.2013457259628866,1.648285147017679,2.3411378352667853,2714.1096422076243,2.281748599586068,2713.974852962635,2714.67283888457,2714.563009697284,2.2125443278968886,2.2817485995860705,1.6493476509514435,2.3473335728868605,1.7591768382377972,2716.3221865355217
262,2.1802873174716644,1.6469721761160332,2.3199160507454226,2818.1602169668736,2.1621966967328063,2818.0203133117902,2818.7035651690953,2818.59460168358,2.191057019969305,2.1621966967328077,1.6477088177470747,2.3309606750524354,1.7566723032624891,2820.351273986843
263,2.160079048143183,1.645699153873782,2.308596022697421,3004.860810727617,2.0488153573376944,3004.7159265076157,3005.3848774875664,3005.2767460647565,2.170413304878318,2.048815357337692,1.6463465449283972,2.315297524878268,1.7544779677376454,3007.0312240324943
264,2.140685818600075,1.6444649109104568,2.294910517276758,3154.1753162695363,1.9414610228142513,3154.02551523263,3154.680800194169,3154.5733607741095,2.1506036669787445,1.9414610228142466,1.6451197423470638,2.3004047038860453,1.7525591624060717,3156.325919936516
265,2.1220784106915875,1.6434647604656123,2.2738321732494486,3166.208754188162,1.8399485070916484,3166.0569165871098,3166.6963713727555,3166.5896150187527,2.131614637836457,1.8399485070916455,1.6439974532440258,2.283452238889616,1.75075380724627,3168.3403688259996
266,2.1043677347621905,1.642466540354699,2.2534959516316766,3075.4488462925224,1.7441515193224837,3075.2984517276736,3075.9193087109043,3075.813284814751,2.1134478351701915,1.744151519322485,1.6429854167895876,2.2638424000201556,1.7490093129428002,3077.5622941276933
267,2.0873867231722296,1.6416094207750949,2.233708070453245,2951.2994607736427,1.6536755814877242,2951.1517846469455,2951.7534201273943,2951.64813968693,2.096053349465995,1.6536755814877284,1.6420939957156258,2.2437294761644364,1.747374436179891,2953.39551412311
268,2.0709504671442724,1.6410165301026272,2.2142941951228474,2807.065959350234,1.567924958661759,2806.9211686863614,2807.5039882836445,2807.399384144347,2.0793341921411685,1.5679249586617603,1.6413052587316412,2.2241248560143685,1.7459093980289353,2809.1452935423763
269,2.05516772657957,1.6401035719050177,2.1954015836204794,2682.026939531284,1.4865627679122058,2681.8851855567627,2682.4496560836396,2682.345740035325,2.0632356610342963,1.4865627679122024,1.6405191086803725,2.2049896355571206,1.7444351569948606,2684.0901751923197
270,2.04000910090531,1.6392144197969094,2.1770133933236027,2663.225694243895,1.4095226280549489,2663.087107153702,2663.6337930135196,2663.5306668534113,2.047757603387465,1.4095226280549455,1.6396588337644895,2.1863446935817143,1.7427849938729867,2665.2734518472844
271,2.0254506281131,1.6383002887305549,2.1591136073216908,2756.73282558852,1.3366710868349774,2756.5975215567937,2757.126986758609,2757.0244917250634,2.0328922784118775,1.336671086834977,1.63873110832436,2.16819631013992,1.741226141869391,2758.7657178669333
272,2.0114672404790697,1.6372212192210167,2.141686437890684,2837.659708693723,1.2678510046427218,2837.5268836015716,2838.0405235231137,2837.9382216404656,2.018628490757649,1.2678510046427198,1.6378136613678362,2.151453582910196,1.7401155440161156,2839.6783371844817
273,1.9981356897687625,1.6366899296400517,2.1314102858669752,2823.876633565332,1.202950931542011,2823.743890954215,2824.2446008753,2824.142318739386,2.0049622762119563,1.2029509315420068,1.636994966244825,2.1377048873299773,1.739277102158592,2825.881595841545
274,1.985315942099326,1.6358959019764785,2.1223518132181822,2824.0610929689697,1.1416825727291737,2823.926892695495,2824.4166849222493,2824.3146731985935,1.991850538590361,1.1416825727291702,1.6362585853120788,2.1260508120662593,1.738270308967533,2826.0529435075614
275,1.9728868930084615,1.6351161945914074,2.1060680063783592,2933.629138402613,1.0836234508349152,2933.4942613704284,2933.972850211676,2933.8714405513924,1.979222598050904,1.083623450834915,1.635510788989241,2.114099630236549,1.7369204492726242,2935.608361000665
276,1.9609440156529383,1.6343564709936331,2.09621154332442,3031.398390282524,1.028528027728407,3031.2633446372342,3031.7306939571163,3031.630070708807,1.9670454825541759,1.0285280277284075,1.6347418079612481,2.1020911278435777,1.7353650562707335,3033.3654357650776
277,1.9494558596261404,1.6336163823016654,2.0868117914066686,3021.1659419615844,0.9763382935654176,3021.029661699781,3021.4872990774657,3021.3873708113665,1.9553225761850517,0.9763382935654139,1.633965460303091,2.0916028379874323,1.7338937264017569,3023.1212645377686
278,1.9384004031226068,1.6327049448094293,2.0776150451702624,2973.041926807777,0.9270054295246548,2972.9037048222176,2973.352844687147,2973.2534496396524,1.9440568240224585,0.9270054295246465,1.6331389446519062,2.082278809582036,1.7325339921467453,2974.9859836317996
279,1.9278434758455556,1.631807696654318,2.068688469097924,2938.7551062784114,0.880445226015296,2938.615051194259,2939.0561355411173,2938.9573351725962,1.933244738363174,0.8804452260152906,1.6322154756570626,2.0732998225153088,1.7310158441777068,2940.688351016774
280,1.917676600378698,1.6306007014242037,2.060563134025108,2900.702903391757,0.8364475913997413,2900.5608322878397,2900.994613595719,2900.896541142563,1.9228545020960761,0.8364475913997447,1.6311442981335005,2.064925606013145,1.729216751290017,2902.6257578938526
281,1.907803220910929,1.6292700062430951,2.053805963344713,2871.416479513429,0.7947076186032215,2871.272454685719,2871.699251500741,2871.6019717737563,1.9128302493280325,0.7947076186032274,1.6300582620158859,2.0568550770381266,1.727337989001069,2873.3293097627575
282,1.8982900422968416,1.6289523829746342,2.0432965490391117,2889.849957906147,0.755048922398666,2889.705289551518,2890.1238802123994,2890.0275682517827,1.9031439783896609,0.7550489223986658,1.629221672137744,2.0478123330188653,1.7255336327547368,2891.7531018845366
283,1.889121070788336,1.6284211107024829,2.0311924800484,2949.455868009557,0.7174303405512669,2949.3122859526575,2949.72104579006,2949.6258600822243,1.8937985689667514,0.7174303405512639,1.6286207884637023,2.0373806258666893,1.7238064962997435,2951.349666578524
284,1.88028093639824,1.6276262081498756,2.0216679765280534,3000.231139258778,0.681781507647561,3000.088928192847,3000.4879392006706,3000.393708353523,1.8847899789923381,0.6817815076475626,1.6279900370994655,2.0270010449233116,1.7222208842470828,3002.11592923777
285,1.8717557969255851,1.6268516424360608,2.0136943755114998,3031.0505864739184,0.6480231495460996,3030.908774770401,3031.2994551795814,3031.2058334095973,1.876114011643062,0.6480231495461043,1.6272453059796836,2.017925715159971,1.7208670759639397,3032.9267004855615
286,1.8636077561207933,1.6261029109662692,2.005939373832761,3067.135402644386,0.6161005314786066,3066.994070882608,3067.3766765706914,3067.283463199564,1.867773510604029,0.6161005314786089,1.626499584297962,2.009105272381599,1.719712955424962,3069.0031761549894
287,1.8557464106929498,1.6254897645392925,1.9928165702689773,3084.4484179350634,0.5858736279370068,3084.308907985589,3084.6823220341043,3084.589522310536,1.8597461183371786,0.5858736279370074,1.6258420192953436,1.9992560678106117,1.7186417428635474,3086.308164053399
288,1.8480979113366816,1.6250715878168025,1.9841794612209904,3047.2852186280415,0.5571376376961679,3047.147656243363,3047.5119244522466,3047.4196042035137,1.8519884100788548,0.5571376376961662,1.625282585872473,1.989550794756022,1.7176028346059167,3049.13720703812
289,1.8407159486396705,1.624472260068505,1.9786746381463645,2930.601778992909,0.52977588892684,2930.4643831682756,2930.821533780711,2930.729736382434,1.8444786569450715,0.5297758889268335,1.6247238691417165,1.9818744815773068,1.7165212674186916,2932.446257649853
290,1.833586470419316,1.623706355539788,1.973275176695982,2759.656218762939,0.5037646614319897,2759.5180094876864,2759.869369244118,2759.7781628293933,1.837219969584079,0.5037646614319816,1.6240694884043458,1.9754292448361919,1.7152759031298834,2761.493438732523
291,1.8267020601514221,1.6229636132672591,1.9638219020636531,2669.9016861390432,0.4790603760337574,2669.764199104747,2670.1085573643736,2670.018006580685,1.8302124896687304,0.47906037603375395,1.623341264338845,1.9676995239660642,1.7138920480283937,2671.7318986287128
292,1.820066258206794,1.622243150777422,1.9522789073654068,2746.0299499525736,0.4556138208687716,2745.895598917165,2746.230825645667,2746.140831420188,1.8234568583969886,0.45561382086877356,1.62258116530452,1.9578078938061516,1.7125753907827488,2747.853406810971
293,1.8137079044213953,1.6213396468245065,1.9410708073147669,2856.1219773369417,0.4333933729539645,2855.9918419771793,2856.317124763751,2856.227429391294,1.8169541158466613,0.43339337295396746,1.6218066890370537,1.9470894756088628,1.7115020614938687,2857.938931452788
294,1.8075571689112602,1.6207298255224027,1.932528018594096,2846.7843661864895,0.41230820734338935,2846.657172353907,2846.9739713515955,2846.884376249883,1.8106819457992493,0.4123082073433912,1.6210767806924333,1.937875778381128,1.7106718824047749,2848.595048132288
295,1.8015563429703907,1.6201305585668992,1.9291085719396612,2777.7911672997334,0.3922218969004419,2777.6644844244643,2777.975332805017,2777.885792792663,1.804604187236283,0.3922218969004428,1.620438681951121,1.9312870625038763,1.7099786943056579,2779.5957714869687
296,1.7957488235384473,1.619582170805135,1.9239578148115302,2782.2675647747283,0.3730590796131031,2782.1401222706277,2782.44641417027,2782.3569940408647,1.798704920254223,0.37305907961310214,1.6198555247113011,1.9261474243533794,1.709275654116213,2784.066269694981
297,1.7901267116858985,1.6189768257354866,1.9177469172887247,2857.2568409817086,0.35480931450511144,2857.1289148870046,2857.43054965981,2857.341368077826,1.7929879700140816,0.3548093145051091,1.6192792919118026,1.9209140647168312,1.7084608738955807,2859.049828951722
298,1.7846824602468008,1.618426944749529,1.9130426159069835,2922.9773199498195,0.3374661714406595,2922.8491557490624,2923.1460088069684,2923.0572066524946,1.787458604095955,0.33746617144065855,1.6187697469465319,1.915622804851873,1.707571901420165,2924.7647785539148
299,1.7794512272520944,1.6183126515832675,1.908481818691729,2970.342642987443,0.3210117743260009,2970.2139654273274,2970.506447242079,2970.4179855865004,1.7821186382043428,0.32101177432600003,1.618314383567459,1.9107961983193447,1.7067760391462183,2972.124761625647
300,1.7743817640094761,1.6173617867924392,1.9040234062805683,3035.0656113755103,0.30538398553722623,3034.9362916591376,3035.22478531257,3035.136555568483,1.776955848423511,0.3053839855372227,1.6177819113643563,1.9062755647963214,1.7060116554507319,3036.8425672239337
301,1.7694352904980375,1.6168472824556652,1.8996286935419644,3124.0812178700985,0.2904862418344158,3123.9520782683526,3124.236002780063,3124.148113103752,1.7719515796900354,0.2904862418344123,1.6171666697264646,1.9010911814363332,1.7050563460371724,3125.853169449789
302,1.7646773576109265,1.6163460314896811,1.8898527228916668,3194.536629708208,0.2762661708315992,3194.4100578253856,3194.68716410769,3194.5997172714974,1.7671042624977842,0.27626617083160043,1.6165698630157614,1.8936761453203592,1.7040166992085728,3196.303733970706
303,1.7600777699339578,1.6156376442593072,1.8777547606679796,3177.079861474064,0.26271980005343737,3176.958751403326,3177.2262547282658,3177.1390819392573,1.7624188213364276,0.2627198000534436,1.6160255671350396,1.8835288920748494,1.7031983561438147,3178.8422802954005
304,1.7556183795844322,1.6153804605154614,1.8659899588688955,3083.8369181632156,0.24983542023699862,3083.723906168882,3083.9792624137617,3083.892172609885,1.7578870072181751,0.24983542023700583,1.6155427566720593,1.8708990015521283,1.7026325605491137,3085.5948051704345
305,1.7513005098271746,1.614915959780128,1.8468487104255369,2993.9453594581196,0.23760984560172543,2993.8421468620118,2994.0837452349087,2993.996691684004,1.7535074124666474,0.23760984560173012,1.6151216356777263,1.8567200085752442,1.7021751865825727,2995.6988668705867
306,1.7471882174558453,1.6144664813644016,1.837259605608725,2925.781084158657,0.22609462580167788,2925.686673581174,2925.915687301385,2925.828599528771,1.7492980212807132,0.2260946258016822,1.6146948785527693,1.843708598763604,1.701782651167045,2927.5303821799375
307,1.7432586180233756,1.614028450024659,1.8300900028715903,2897.651664190167,0.21531504789978692,2897.5626481510144,2897.782718343185,2897.6955025167626,1.7452604853535165,0.21531504789979292,1.6142063323351665,1.834276524505854,1.7014221587578815,2899.3969246755205
308,1.7394145494260336,1.6132813278244331,1.824854986800797,2983.1958160813447,0.20517962054459193,2983.109006996224,2983.323529505414,2983.2362836861303,1.7413694410059999,0.20517962054459687,1.613656016936381,1.82817852612708,1.7009018362205404,2984.937185522351
309,1.7357227075145722,1.6128514588550078,1.8227942744787573,3170.5559284258634,0.1955589932070722,3170.4693127562073,3170.6806354546125,3170.593528267098,1.737607436586428,0.1955589932070742,1.6129004078373965,1.8242231062422998,1.7000075953517124,3172.29353586245
310,1.7321594570835892,1.6109032542766872,1.820442654955193,3314.333492791717,0.1863970653545763,3314.246645175991,3314.455845020206,3314.3686051757204,1.7339727363559974,0.18639706535457787,1.6116205078674513,1.8208203520819384,1.6988603523527126,3316.0674655280727
311,1.7286966660797405,1.6086148106657343,1.8126067453523256,3315.8824984769726,0.1776833575605532,3315.7964294559374,3316.0031815189795,3315.9151461762563,1.7304573929231588,0.1776833575605553,1.6097743509151439,1.816526413957535,1.6978096936384532,3317.612955869895
312,1.7253456592296794,1.6067774513890218,1.8102675270293824,3236.0944609857797,0.1694102902258844,3236.0093602077322,3236.2135555088425,3236.124476109131,1.727054654106551,0.16941029022588688,1.6079601310432627,1.8121554321537627,1.697039530754754,3237.8215156398855
313,1.722125214648017,1.6063993298390715,1.8076292558420868,3199.3718023636343,0.16157764960534393,3199.2865538689293,3199.48874185009,3199.399162922175,1.7237672580335954,0.1615776496053489,1.606827771577104,1.8090157527381212,1.69640669949237,3201.095569621668
314,1.7190044674026654,1.606294147483561,1.8057774684822647,3222.7609999676743,0.15416614901148323,3222.674828683538,3222.875365831439,3222.7859526871425,1.7205939953481981,0.1541661490114898,1.6062281315831932,1.8067652794840428,1.695641275879875,3224.481593963023
315,1.7159949854830345,1.6050577770537011,1.8035872352449835,3222.5577247848337,0.14713972010854462,3222.4706135026145,3222.6695931346135,3222.58078274321,1.7175309047830893,0.14713972010854998,1.605662555004468,1.8046421870039835,1.6944729464081825,3224.2752556896185
316,1.7130998468270808,1.6048555788233136,1.801444812230496,3151.0155164203443,0.14047965643402346,3150.9275675549225,3151.124996307483,3151.037146618163,1.7145801747645586,0.14047965643402655,1.6051002876278364,1.8025290401881298,1.692949976947654,3152.730096595111
317,1.7103274084326476,1.6046583778676655,1.7993487669130623,3063.877565860443,0.13418277172675475,3063.78890808372,3063.9845591877374,3063.89787887124,1.7117517120411785,0.1341827717267575,1.6047583847491622,1.8004094887662188,1.6914387012460004,3065.589317572486
318,1.7077078511658466,1.6044663564698562,1.7972982361327976,3032.9795345108673,0.12824384803093455,3032.890250310991,3033.0840244500096,3032.9985384300653,1.7090539584453819,0.12824384803093652,1.6045640193046165,1.7983381583226852,1.6900500392489346,3034.6885884693143
319,1.705198289324376,1.6042811104815655,1.7953082484147238,3048.227177758729,0.12266203168917202,3048.137337630457,3048.329279902267,3048.245075969823,1.706477410485909,0.1226620316891685,1.6043752669474896,1.796317538758365,1.6885791993917671,3049.933655169215
320,1.702754859694576,1.6041001853897878,1.7933611679688939,3065.2137199544754,0.11743234594367224,3065.1241135916525,3065.3135199326966,3065.230675831098,1.7039917012176007,0.11743234594366368,1.6041917229965048,1.793598064040551,1.6870358245948824,3066.917711655693
321,1.700354755741372,1.60392271861473,1.786040773097092,3034.421886337935,0.11253882996505611,3034.333896296195,3034.5194431669456,3034.4378171699004,1.701569379318109,0.11253882996505,1.604012550307406,1.7895594210580805,1.6856385473525608,3036.123455717253
322,1.6980167672006885,1.6037497409336572,1.783069431028617,2974.017981567623,0.10797577847888458,2973.9321812859716,2974.113387597492,2974.0328446025937,1.6992027023789251,0.10797577847888506,1.603796672510331,1.7850029840305734,1.6843396674085085,2975.7171842700027
323,1.6957392488086112,1.6032860351082867,1.7789899405211256,2959.8142682561424,0.10375152247826537,2959.7297914846295,2959.907655892752,2959.8281320949736,1.696895633830742,0.10375152247826859,1.603507997221761,1.781372405344817,1.6830317950006475,2961.511163889974
324,1.6935288019436905,1.6030414869317728,1.7784985405579958,2981.925566964402,0.09987023374705588,2981.840995874028,2982.016999765935,2981.9384094949123,1.6946528987996512,0.09987023374705778,1.603220097266918,1.779223989174377,1.6818103682901118,2983.620219863202
325,1.6913878529270305,1.6029854340184804,1.777890543784148,3010.2760654108956,0.09633069501763453,3010.191021629254,3010.3655087732113,3010.287784541527,1.6924831228559598,0.09633069501763453,1.603039760540379,1.777526904498251,1.6807639922252462,3011.968548533752
326,1.689356827411097,1.6029311949019451,1.772568072236147,3107.7779150128786,0.09312750556492783,3107.6935673103117,3107.865641018723,3107.78845461943,1.6904013733649992,0.09312750556492737,1.6026753675217456,1.7747490759328015,1.6798617668145712,3109.4683163862446
327,1.6874259645738299,1.6008277187078783,1.7684850835056465,3261.9743862584396,0.09024641508923893,3261.89191328979,3262.06107462935,3261.9838741448807,1.6884163567955146,0.09024641508924003,1.6017279858863644,1.770889325446483,1.6789284703554075,3263.662802615236
328,1.6855755571255495,1.5996774257281203,1.765787478073262,3328.3540081056763,0.08766817143176038,3328.273154797581,3328.439988172896,3328.362835197903,1.686523332697683,0.08766817143176142,1.6005432654785667,1.7673766407936982,1.6776962404714095,3330.0405314383743
329,1.6838080257147385,1.5996774257281203,1.7634437506725418,3266.8636353654642,0.08537804853171434,3266.7837036610986,3266.9485203164954,3266.8722013500847,1.6847213433392154,0.08537804853171391,1.5998363923082208,1.7646530477046765,1.676155358719036,3268.5483567088036
330,1.682171457961724,1.5996774257281203,1.7610170153735014,3164.92112394542,0.08338524613674914,3164.8416874693544,3165.0044877730406,3164.929499423855,1.6830379590696762,0.0833852461367497,1.5996741314475067,1.7624744351333865,1.6746624806334316,3166.604161904488
331,1.680752829715335,1.5996535880896647,1.7604392656334342,3116.8597059989006,0.08169752315270143,3116.780230462643,3116.941550775364,3116.8677538593843,1.6815101674043984,0.08169752315270369,1.5996653909395122,1.7609857036604983,1.6734623069192742,3118.541216166303
332,1.67946376374947,1.5996527489273462,1.759876274847166,3193.7690065598963,0.08025562039509988,3193.6891261312185,3193.8495017550335,3193.776632119312,1.6801515310864228,0.08025562039510203,1.599656335947679,1.7600319597628162,1.6725259716692127,3195.4491580909817
333,1.6783579822277355,1.5996518310940644,1.7583881519397435,3368.7450088869996,0.07895814226713978,3368.6650416131474,3368.8243052100543,3368.7521229301256,1.6789447426271344,0.07895814226714289,1.5996484195719198,1.7589120164788303,1.6718306995005892,3370.4239536296263
334,1.677313999268658,1.5996229851735917,1.7562318013108162,3501.5157247200545,0.07775464451588263,3501.436444711408,3501.594062171824,3501.522299856442,1.6778465469190926,0.07775464451588715,1.5995090951494646,1.7571265555653022,1.6712714105311324,3503.1935712669733
335,1.6762846029171077,1.5986935858630609,1.7534164311448908,3516.0584011784094,0.07665058524085952,3515.980280817781,3516.1359928858656,3516.064617682187,1.676805991924725,0.0766505852408607,1.5992142844674722,1.7549263525521817,1.6705894881463799,3517.735207170333
336,1.675289035272065,1.5990699521452756,1.7519998695085697,3511.5006086626586,0.07565231401927444,3511.423607046912,3511.577533726459,3511.5066325389735,1.675795867188493,0.07565231401927115,1.5988708033874448,1.7527974829347892,1.6697719908729982,3513.176404529846
337,1.67432511154309,1.598061204886719,1.749830916167166,3536.3711920802843,0.07475826207181852,3536.295210712126,3536.4475898836413,3536.3769679830248,1.6748169721477484,0.07475826207181448,1.5984191687913567,1.7507983403062277,1.669041069407378,3538.0460090524325
338,1.6734011718548158,1.5973781404488692,1.7475673544549584,3499.212183140492,0.07396552716447855,3499.137277124144,3499.2882082536503,3499.2176548368,1.6738735094111457,0.07396552716447795,1.597848396252813,1.7487795257594005,1.6684018131030776,3500.886056649904
339,1.6725122695960384,1.597300845801816,1.745980111862472,3396.409676268586,0.0732667144744296,3396.3357773236294,3396.48521692799,3396.41502435817,1.6729641561679918,0.07326671447443306,1.5974234967630134,1.7468631011245053,1.6676160665836974,3398.0826404247537
340,1.6716421332756035,1.5972256373965084,1.7443632228257318,3339.390791479266,0.07265152725363985,3339.31750188634,3339.465609387678,3339.396267786975,1.672081627812314,0.07265152725364453,1.5972637193998283,1.7453712207378675,1.6666053201026836,3341.062873107078
341,1.6707852605780238,1.597151800147555,1.744219962155675,3344.5605304749274,0.072112532670253,3344.4872614861492,3344.634676273293,3344.566227598589,1.6712211824357537,0.07211253267025573,1.5970753840690957,1.7444901712130094,1.6655240587730784,3346.231751657362
342,1.669969289909126,1.5962564941275916,1.7440400022524247,3322.628849753487,0.07164748325279445,3322.5551733456946,3322.7025349442547,3322.634615948168,1.6703882086188877,0.07164748325279449,1.59670301785123,1.7440646164112559,1.6646220139374903,3324.2992379621055
343,1.6691915318585333,1.5961744852858926,1.743423750262309,3299.628539455809,0.07123949736746131,3299.5546059583676,3299.7018075499136,3299.634070031061,1.6695962288012907,0.0712394973674604,1.596328134697249,1.743529726242937,1.6640656535500469,3301.2981356846108
344,1.6684900207156457,1.5960942860745635,1.7417810191129932,3370.390232771545,0.07084391107473431,3370.3164615307073,3370.462958902753,3370.3953714965332,1.6688610893360796,0.0708439110747343,1.596134958128191,1.7426323301740638,1.6637223643484742,3372.0590938608816
345,1.6678592492683748,1.5960164195052362,1.74138145469818,3501.2175062042375,0.07042531831838521,3501.1440193334342,3501.289622121142,3501.2223183332894,1.6681868333405772,0.07042531831838576,1.5960709164365707,1.7416737041439656,1.6633747042893707,3502.885693037578
346,1.6672460062049304,1.596048839899194,1.7404078227714666,3572.352519825143,0.06999210456672657,3572.2793640418813,3572.424058169804,3572.3570304410187,1.6675567108288447,0.06999210456672629,1.5960183661676375,1.7407124940902863,1.663046094953185,3574.0200765359714
347,1.6666447802903204,1.5958677614240646,1.7386902473270451,3534.960233250004,0.06957010009574154,3534.8875095063568,3535.0312375423473,3534.9644654589956,1.6669481847678624,0.06957010009574041,1.5959438924238485,1.7396719284141005,1.6627159757753849,3536.6271814347715
348,1.6660517368570724,1.5957959228300036,1.73860588014233,3454.906393553532,0.06916881945372101,3454.833876666098,3454.976897644609,3454.910645517382,1.6663512760610155,0.06916881945371826,1.5958471849839853,1.7388681634946035,1.6620993122111054,3456.572744829593
349,1.6654723456858251,1.5957258663107416,1.73848096152249,3432.570704073494,0.0687887334444634,3432.498147539696,3432.6407098942486,3432.575365597195,1.665767247610827,0.0687887334444584,1.5957614268562421,1.7383237814087296,1.661105723910436,3434.236471321105
350,1.6649169756782305,1.5956578793734153,1.7368072685374842,3481.6861350159434,0.06843181129549747,3481.613682475594,3481.7556779106926,3481.6913305461085,1.665200126591201,0.06843181129549378,1.5956572318412736,1.7376526669399224,1.6600045964254835,3483.3513351425336
351,1.6643771361973203,1.5953371582175206,1.736744232119274,3509.967947503087,0.06809717194365128,3509.8955996226687,3510.03715664678,3509.9735255972164,1.664650685690694,0.06809717194365365,1.5954415419967376,1.7369985661077654,1.6590725915603328,3511.6325981887767
352,1.6638480313285862,1.594864119359419,1.7366828492603672,3486.772066547965,0.06778132041510909,3486.6994685457425,3486.841042351323,3486.7777857252136,1.6641160574422,0.06778132041511589,1.5951402540837427,1.7367140596642006,1.6583968801937592,3488.436182605407
353,1.6633333276268374,1.5948300571730696,1.7366235681760471,3427.2619994190018,0.0674820142974918,3427.188986853347,3427.3306840940027,3427.267663537612,1.6635943709496104,0.06748201429749782,1.5949096959496127,1.7366069366053263,1.6579302523404187,3428.9255937899525
354,1.6628309344996994,1.5948100517677364,1.736227357162872,3336.503463864946,0.067200194139041,3336.4301753905524,3336.571728855467,3336.5090809666412,1.6630870316430626,0.0672001941390457,1.5948220411231422,1.7363755060375285,1.6574699299486868,3338.16655089659
355,1.6623516917264711,1.5947903651356552,1.7358065864939731,3225.5743562222015,0.06693781990114278,3225.500937851532,3225.6422225623846,3225.5800217742453,1.6625965264683686,0.06693781990114707,1.5947301862844134,1.736014897137299,1.656930974424256,3227.2369527486694
356,1.661887022792554,1.5942636745679362,1.7353953628747971,3146.9805379918826,0.06669417469958326,3146.907081136532,3147.0482724765343,3146.9861724057178,1.6621226398307272,0.06669417469958391,1.5943881551777308,1.7355794951792407,1.6564882259938092,3148.6426606317114
357,1.6614315329277756,1.5932391537146482,1.7348191650465503,3189.0024050865504,0.0664656657689602,3188.929188596704,3189.070381664067,3189.0078244709434,1.6616619535317474,0.06646566576895535,1.5936853760134075,1.7348784433756885,1.6562425691368363,3190.66406704008
358,1.6609862253353156,1.5922346067644484,1.732752180119772,3388.951098684207,0.06624960454578517,3388.8784761843785,3389.0194930275097,3388.9562817208875,1.6612119847584415,0.06624960454577934,1.5928176414552038,1.7338344845862452,1.6560289480767802,3390.6123106689647
